date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2017-12-01 00:00:00,4.3,2.7,6.9,0,,,15.6,,1020.9,
2017-12-02 00:00:00,4.6,2.5,6.6,0,,,8.2,,1027.1,
2017-12-03 00:00:00,8.5,5.5,10.4,0.5,,,9.8,,1027,
2017-12-04 00:00:00,7.6,4.6,10,0.3,,,10,,1033.3,
2017-12-05 00:00:00,7.9,6.8,8.6,0,,,13.9,,1035.4,
2017-12-06 00:00:00,9.5,8.1,11.1,0,,,19.1,,1027.3,
2017-12-07 00:00:00,8.9,3.8,12.2,0,,,23.5,,1010.5,
2017-12-08 00:00:00,2.8,1.1,4.5,3,,,20.9,,1015.8,
2017-12-09 00:00:00,1.2,-1,4,0,,,14.3,,1015.1,
2017-12-10 00:00:00,1.6,0,2.4,5.3,1,,11.1,,982.5,
2017-12-11 00:00:00,1.8,-0.5,3.4,15,,,17,,985.3,
2017-12-12 00:00:00,0.7,-3.1,6.1,7.9,1,,10.9,,1007.2,
2017-12-13 00:00:00,6.6,2.7,9.3,3,,,21,,996.6,
2017-12-14 00:00:00,4.2,2.5,6.2,7.4,,,24.2,,991.3,
2017-12-15 00:00:00,4.1,0.9,5.6,0,,,15.4,,998.7,
2017-12-16 00:00:00,2.9,0.2,6,1.5,,,10.6,,1017.8,
2017-12-17 00:00:00,3.9,-1.3,9.3,0.3,,,12,,1022.8,
2017-12-18 00:00:00,4.6,1.5,8.9,3.3,,,5.8,,1029,
2017-12-19 00:00:00,3.5,-2.3,7.7,0,,,7.3,,1035.1,
2017-12-20 00:00:00,9.3,6.5,10.8,0.3,,,10.4,,1035.2,
2017-12-21 00:00:00,10.9,9.5,11.8,0.3,,,14.1,,1035.5,
2017-12-22 00:00:00,10.6,8.9,11.8,0,,,8.3,,1035.8,
2017-12-23 00:00:00,9.4,8.4,10,0.3,,,18.4,,1033.7,
2017-12-24 00:00:00,9.3,8,10.6,0,,,21.4,,1024.7,
2017-12-25 00:00:00,10,6.1,11,0.3,,,26.8,,1007.6,
2017-12-26 00:00:00,5.9,3.6,7.9,5.3,,,20.8,,993.6,
2017-12-27 00:00:00,3.6,0.9,7.8,9.1,,,18.6,,987.8,
2017-12-28 00:00:00,1.3,-0.5,5,2.5,,,13.1,,1003.5,
2017-12-29 00:00:00,4.5,-2.1,8.7,0.3,,,20.8,,997.9,
2017-12-30 00:00:00,11.1,5,14.4,9.1,,,28.3,,996.6,
2017-12-31 00:00:00,10.6,7.2,12.9,1.8,,,27,,994.9,
2018-01-01 00:00:00,6.7,5.6,7.9,5.1,,,20.7,,999.3,
2018-01-02 00:00:00,7.6,3.5,12.2,0,,,19.3,,1005.2,
2018-01-03 00:00:00,9.2,7.4,10.6,10.7,,,37.7,,996.3,
2018-01-04 00:00:00,8.4,6.2,12.9,4.3,,,24.8,,994.7,
2018-01-05 00:00:00,6.2,2.6,8.7,5.8,,,17.2,,994.7,
2018-01-06 00:00:00,3.4,1,5.6,0.3,,,11.6,,1009.8,
2018-01-07 00:00:00,3.3,1.9,6.1,0,,,20.4,,1025.1,
2018-01-08 00:00:00,4.4,1.9,5.1,0,,,16.2,,1021.3,
2018-01-09 00:00:00,5.3,3.9,7.9,0,,,10.9,,1007.8,
2018-01-10 00:00:00,7.6,4.9,10,0.5,,,11.4,,1004.8,
2018-01-11 00:00:00,6.1,2.6,7.5,0,,,7.7,,1018,
2018-01-12 00:00:00,6.7,5.5,7.3,0.3,,,9.3,,1025.7,
2018-01-13 00:00:00,6.1,4.7,7.9,0.3,,,18,,1020.1,
2018-01-14 00:00:00,5,4.2,6.3,0,,,9,,1018.1,
2018-01-15 00:00:00,8.3,4.3,11.4,1.5,,,25,,999,
2018-01-16 00:00:00,5.8,3.1,8.3,3.8,,,29.6,,995.2,
2018-01-17 00:00:00,5,2,7.4,0,,,28.7,,1004.4,
2018-01-18 00:00:00,7.8,2.6,11.6,0.5,,,31.9,,1000.2,
2018-01-19 00:00:00,3.6,0,7,0,,,17.9,,1009,
2018-01-20 00:00:00,3.6,1.5,4.7,0,,,9.2,,1003.6,
2018-01-21 00:00:00,3.8,1,10.6,5.1,,,10.8,,1011.6,
2018-01-22 00:00:00,9,5.9,11,13.7,,,14.1,,1012.3,
2018-01-23 00:00:00,10.6,7.2,13,0,,,21.1,,1015.6,
2018-01-24 00:00:00,10.1,6.6,13,0.5,,,30.2,,1007.4,
2018-01-25 00:00:00,7.4,5.5,9.9,7.1,,,17.8,,1008,
2018-01-26 00:00:00,5.6,1.7,8.6,0,,,6.2,,1018.9,
2018-01-27 00:00:00,7.4,3.4,11.4,0,,,19.3,,1026.2,
2018-01-28 00:00:00,11.5,8.8,13.4,0.8,,,25.2,,1030.3,
2018-01-29 00:00:00,10.2,3.4,12.3,0,,,24.6,,1027.9,
2018-01-30 00:00:00,4.4,-1,8.5,0.5,,,8.5,,1026.5,
2018-01-31 00:00:00,6.8,2.8,10.1,0.5,,,26,,1005.5,
2018-02-01 00:00:00,5.3,2.6,8,2.5,,,20.6,,1003.4,
2018-02-02 00:00:00,5.7,3.7,7.2,0,,,14.9,,1010.9,
2018-02-03 00:00:00,3.9,3.4,4.6,0,,,7,,1008.1,
2018-02-04 00:00:00,3.3,1.6,5.4,5.8,,,15,,1024.1,
2018-02-05 00:00:00,2.5,0.7,4.4,0,,,13,,1026.3,
2018-02-06 00:00:00,1.7,0.5,3.6,0,,,9.8,,1018.3,
2018-02-07 00:00:00,2.2,-0.3,6.1,0,,,9,,1020.4,
2018-02-08 00:00:00,3.1,-2.3,7.5,0,,,14.4,,1017.9,
2018-02-09 00:00:00,4.9,1.4,6.3,4.3,,,19.2,,1010.6,
2018-02-10 00:00:00,4.2,-1.8,10,1.3,,,16.5,,1011.3,
2018-02-11 00:00:00,5.1,1.4,9.7,3.3,,,25.7,,1004,
2018-02-12 00:00:00,2.9,-1.1,7.4,0,,,15.9,,1014.3,
2018-02-13 00:00:00,4.2,1.6,5.8,0.3,,,20,,1002.5,
2018-02-14 00:00:00,3.2,-1.4,7,2.3,,,19.6,,1004.9,
2018-02-15 00:00:00,7.4,3.6,10,5.1,,,19.5,,1010,
2018-02-16 00:00:00,4.7,0.4,10.4,0,,,9.9,,1024.1,
2018-02-17 00:00:00,5.5,1.7,10.9,0,,,7.6,,1022.4,
2018-02-18 00:00:00,5.9,1.5,10,0,,,9.7,,1021.9,
2018-02-19 00:00:00,8.7,6.4,11.4,0.5,,,10.3,,1017.2,
2018-02-20 00:00:00,8.5,6,9.4,1.5,,,16.5,,1020.5,
2018-02-21 00:00:00,4.7,2.4,7,0.8,,,10,,1026.9,
2018-02-22 00:00:00,3.2,0.6,5.8,0,,,13.8,,1024.2,
2018-02-23 00:00:00,1.7,-0.8,4.2,0,,,14.8,,1021.4,
2018-02-24 00:00:00,2.1,-1.6,6.3,0,,,16.1,,1021.8,
2018-02-25 00:00:00,1.6,-0.6,4.8,0,,,17.4,,1027.8,
2018-02-26 00:00:00,-0.2,-2.2,2,0,,,18,,1030.7,
2018-02-27 00:00:00,-2.3,-4.1,1.4,0,1,,10.5,,1024.4,
2018-02-28 00:00:00,-4.1,-5,-1.2,0,1,,16.4,,1016.3,
2018-03-01 00:00:00,-2.6,-5.1,0.1,0,,,26.8,,1001.2,
2018-03-02 00:00:00,-0.8,-1.4,0.3,0,1,,25.6,,992.8,
2018-03-03 00:00:00,2.3,-1.3,4.2,0,1,,17.1,,992.1,
2018-03-04 00:00:00,6.1,2,9.2,4.8,,,13.5,,989.8,
2018-03-05 00:00:00,7.1,3.9,10.7,0.3,,,16.4,,988.4,
2018-03-06 00:00:00,7.2,5.4,9.6,1.5,,,12.1,,988.1,
2018-03-07 00:00:00,6.3,4.4,10.8,1,,,12.4,,994.3,
2018-03-08 00:00:00,6.9,4.2,10.4,4.3,,,23.7,,996.6,
2018-03-09 00:00:00,6.4,0.5,10.1,0,,,11,,1001.3,
2018-03-10 00:00:00,10.8,8.2,13.7,6.4,,,14.7,,994.8,
2018-03-11 00:00:00,8.8,5.6,11.9,0.3,,,10.7,,990.9,
2018-03-12 00:00:00,8.8,6.9,10.5,4.3,,,13,,988.8,
2018-03-13 00:00:00,7.8,5.1,11,6.1,,,11.7,,1006.9,
2018-03-14 00:00:00,8.3,1.2,13.6,0,,,22.1,,1002.6,
2018-03-15 00:00:00,9.7,7.7,13.2,7.1,,,18,,989.4,
2018-03-16 00:00:00,9.7,7.6,13.5,1.5,,,12.4,,998.3,
2018-03-17 00:00:00,1.3,-1.2,7.5,1.8,,,22.6,,1006.1,
2018-03-18 00:00:00,-0.6,-1.4,0.5,0.5,1,,20.8,,1008.6,
2018-03-19 00:00:00,1.3,-1.5,4.5,0,1,,21.4,,1015.6,
2018-03-20 00:00:00,4.6,0.9,8,3.3,,,12.9,,1028.3,
2018-03-21 00:00:00,5.3,-1.9,10.8,0,,,12.7,,1031,
2018-03-22 00:00:00,7.4,4.4,10.9,0,,,18.2,,1019.6,
2018-03-23 00:00:00,8.9,6.3,12.2,0,,,21.2,,1001.3,
2018-03-24 00:00:00,7.9,6.5,9.7,2.3,,,7.5,,1000.7,
2018-03-25 00:00:00,9,7.3,12.1,0.3,,,8.2,,1010.6,
2018-03-26 00:00:00,8.6,5.4,12.4,0,,,9.1,,1017.2,
2018-03-27 00:00:00,9.1,5.3,15.4,3,,,17.2,,1007.8,
2018-03-28 00:00:00,5.8,4,8.9,3,,,12,,1004.2,
2018-03-29 00:00:00,4.8,1.6,8.6,10.7,,,15.3,,1001.5,
2018-03-30 00:00:00,5.5,3.2,7.7,7.9,,,13.1,,994.9,
2018-03-31 00:00:00,5.7,3.7,8.7,12.7,,,13.1,,997,
2018-04-01 00:00:00,5.7,4.2,7.7,1.8,,,10.4,,1010.9,
2018-04-02 00:00:00,8.3,3.7,10.5,11.7,,,16.7,,999.8,
2018-04-03 00:00:00,11,9.5,13,4.6,,,19,,994.3,
2018-04-04 00:00:00,9.6,6.8,11.5,0.5,,,24.1,,994.1,
2018-04-05 00:00:00,7.7,4.6,13,0.3,,,16,,1013.4,
2018-04-06 00:00:00,10.2,0,16.6,0,,,18.2,,1011.3,
2018-04-07 00:00:00,12.1,8.4,17,0,,,14.4,,1005.4,
2018-04-08 00:00:00,10,9.1,11.2,0.8,,,6.9,,1008.1,
2018-04-09 00:00:00,8.9,8.3,9.6,7.1,,,10.9,,1007,
2018-04-10 00:00:00,10.7,8.5,13.7,11.9,,,10.7,,1001.7,
2018-04-11 00:00:00,9.2,7.4,11.6,5.1,,,10.2,,1006.9,
2018-04-12 00:00:00,8.1,6.7,10,1,,,10.1,,1004.1,
2018-04-13 00:00:00,8.8,6.4,12,0.3,,,9.4,,1007.4,
2018-04-14 00:00:00,12.9,8,19.2,0,,,8.6,,1015.9,
2018-04-15 00:00:00,11.6,8.7,14.1,0,,,13.9,,1009.9,
2018-04-16 00:00:00,11.2,8,15.1,0.5,,,18.6,,1013.4,
2018-04-17 00:00:00,14.3,10,19,0,,,22.2,,1019.8,
2018-04-18 00:00:00,17.7,9.9,24.3,0,,,13.4,,1026.3,
2018-04-19 00:00:00,20,11.2,27.9,0,,,7.5,,1023.3,
2018-04-20 00:00:00,18.7,12.6,25.5,0,,,8,,1023,
2018-04-21 00:00:00,17.6,11.9,23,0,,,11.2,,1019.9,
2018-04-22 00:00:00,16.5,12.4,23.4,10.9,,,16.8,,1010.7,
2018-04-23 00:00:00,11.8,7.9,16.6,0,,,21.5,,1015.8,
2018-04-24 00:00:00,13.1,11.3,17.3,0,,,23.1,,1013.4,
2018-04-25 00:00:00,11,7.8,14.7,0.3,,,23.6,,1011.8,
2018-04-26 00:00:00,10.4,6.7,15.5,0.5,,,21.8,,1015.7,
2018-04-27 00:00:00,9.6,7.4,12.2,1,,,11.8,,1008,
2018-04-28 00:00:00,8.4,7.7,10.5,4.6,,,10.2,,1009.3,
2018-04-29 00:00:00,7.3,6.6,8,0.8,,,16,,1011.1,
2018-04-30 00:00:00,7.2,5.5,9.5,1,,,20,,1006.5,
2018-05-01 00:00:00,8.3,2.5,14.8,2.3,,,17.4,,1009.7,
2018-05-02 00:00:00,10,9.2,13.4,0.5,,,21.1,,1006.4,
2018-05-03 00:00:00,10.9,3.6,17.3,4.3,,,9,,1018.6,
2018-05-04 00:00:00,14.6,8.1,19.8,0,,,7.8,,1023.2,
2018-05-05 00:00:00,15.6,8.6,22.4,0,,,8.8,,1025.2,
2018-05-06 00:00:00,17.4,9.3,25.6,0,,,8.3,,1022.4,
2018-05-07 00:00:00,19.8,11,27.9,0,,,7.9,,1017.5,
2018-05-08 00:00:00,17.9,12.3,25.8,0,,,12.4,,1010.3,
2018-05-09 00:00:00,13.9,9,20.2,0,,,12.4,,1009.2,
2018-05-10 00:00:00,12.8,10,17.3,1.5,,,15.7,,1014.5,
2018-05-11 00:00:00,13.2,6.3,17.3,0,,,17.9,,1015.8,
2018-05-12 00:00:00,11.8,10.2,14.2,0,,,8.5,,1012.7,
2018-05-13 00:00:00,12.8,8.5,17.6,9.1,,,8.3,,1014.9,
2018-05-14 00:00:00,14.9,8.6,20.3,0,,,13.2,,1020,
2018-05-15 00:00:00,16.8,9.9,23,0,,,11.4,,1020.3,
2018-05-16 00:00:00,12.7,9.4,15.5,0,,,15.8,,1024.8,
2018-05-17 00:00:00,11.8,6.8,17.4,0,,,13.9,,1027.4,
2018-05-18 00:00:00,12.3,5.5,17.7,0,,,7.4,,1025.7,
2018-05-19 00:00:00,14.9,7.7,21.6,0,,,8,,1023.8,
2018-05-20 00:00:00,15.3,9,21.5,0,,,9.6,,1022.1,
2018-05-21 00:00:00,16.7,9.5,22.7,0,,,8.7,,1016.5,
2018-05-22 00:00:00,16.8,12.1,23.5,0,,,15.2,,1016.6,
2018-05-23 00:00:00,13.7,10.6,18.7,0,,,14.7,,1022.9,
2018-05-24 00:00:00,14,10.5,18.3,19.3,,,11.7,,1020.3,
2018-05-25 00:00:00,15.3,12.9,18.6,2.3,,,6.8,,1018.2,
2018-05-26 00:00:00,19.8,14.8,26.2,0,,,15.2,,1018.7,
2018-05-27 00:00:00,20.7,15.2,26.9,10.9,,,11.2,,1015.7,
2018-05-28 00:00:00,19.4,16,24.7,0,,,9,,1018.1,
2018-05-29 00:00:00,15.4,13.9,17.7,0,,,13.2,,1016.5,
2018-05-30 00:00:00,15.6,13.2,19.1,10.7,,,7,,1013.4,
2018-05-31 00:00:00,18.7,14.4,23.2,0,,,9,,1014.8,
2018-06-01 00:00:00,18.6,15.9,22.9,0,,,10.4,,1017.5,
2018-06-02 00:00:00,18.6,14.9,23.9,0,,,14.4,,1018.3,
2018-06-03 00:00:00,19.8,13.8,25.9,0,,,7.3,,1018.2,
2018-06-04 00:00:00,16.2,14.2,19.3,0,,,11.2,,1016.6,
2018-06-05 00:00:00,14.3,12.3,18.5,0,,,13.8,,1016.9,
2018-06-06 00:00:00,15.8,9,22.8,0,,,12.2,,1015.6,
2018-06-07 00:00:00,16.7,12.9,21.3,0,,,11.3,,1016.4,
2018-06-08 00:00:00,17.7,14,22.7,0,,,10.6,,1017,
2018-06-09 00:00:00,16.8,13.1,21.6,0,,,10.4,,1016.1,
2018-06-10 00:00:00,18.2,15,23.3,0,,,10.2,,1014.8,
2018-06-11 00:00:00,18.4,12.4,24.8,0,,,11.9,,1013.9,
2018-06-12 00:00:00,15.3,13.2,18.4,0,,,10.4,,1016.7,
2018-06-13 00:00:00,16.2,9.5,23,0,,,13.3,,1018.4,
2018-06-14 00:00:00,17.7,14.6,23.4,0,,,22.1,,1012.1,
2018-06-15 00:00:00,17.1,12.1,22.5,0,,,11.7,,1016.3,
2018-06-16 00:00:00,16.1,14,19.2,0,,,18.5,,1014.4,
2018-06-17 00:00:00,15.5,13.4,18.7,0,,,20.9,,1016.2,
2018-06-18 00:00:00,19.2,14.9,25.8,0.5,,,23.1,,1018.7,
2018-06-19 00:00:00,20.2,17.4,24.5,0,,,19.2,,1022.4,
2018-06-20 00:00:00,18.8,14.7,25.2,0,,,17.8,,1020.4,
2018-06-21 00:00:00,15.6,10.7,19.9,0,,,13.9,,1025.3,
2018-06-22 00:00:00,16.5,8.8,22.8,0,,,9.3,,1030.2,
2018-06-23 00:00:00,18.1,12.2,23.8,0,,,10.9,,1028.3,
2018-06-24 00:00:00,19.9,13.5,25.9,0,,,7.4,,1025.1,
2018-06-25 00:00:00,21.9,13.9,29.7,0,,,8.2,,1025.6,
2018-06-26 00:00:00,21.7,15.2,28.4,0,,,9.9,,1026,
2018-06-27 00:00:00,19.3,13,27.5,0,,,13.4,,1025.7,
2018-06-28 00:00:00,19.4,12.7,27.4,0,,,14.2,,1024.6,
2018-06-29 00:00:00,20.5,13.4,28.2,0,,,13.2,,1021.6,
2018-06-30 00:00:00,20.3,13.2,28,0,,,16.1,,1016.5,
2018-07-01 00:00:00,23.4,15.3,31.2,0,,,12.4,,1013.3,
2018-07-02 00:00:00,23.3,18.6,30.1,0,,,16.6,,1015.5,
2018-07-03 00:00:00,20.9,15.4,27.2,0,,,18.4,,1017.4,
2018-07-04 00:00:00,20.3,13.9,27,0,,,10.1,,1015.3,
2018-07-05 00:00:00,23.2,16.9,30.1,0,,,8.4,,1015.1,
2018-07-06 00:00:00,23.8,16.5,30,0,,,7.7,,1020.1,
2018-07-07 00:00:00,24.5,18.6,30.3,0,,,9.6,,1023.3,
2018-07-08 00:00:00,24.4,17.7,30.5,0,,,10,,1025.2,
2018-07-09 00:00:00,23.1,18.1,29.7,0,,,10.4,,1025.1,
2018-07-10 00:00:00,18.7,15.5,22.6,0,,,12.5,,1023.9,
2018-07-11 00:00:00,18.6,13.9,23.4,0,,,10.1,,1021.8,
2018-07-12 00:00:00,19.2,13.7,24.4,0,,,8.4,,1021.5,
2018-07-13 00:00:00,20.6,15.7,26.8,0,,,10.1,,1021.8,
2018-07-14 00:00:00,21.8,14.9,27.8,0,,,10.2,,1020,
2018-07-15 00:00:00,22.8,15.4,29.4,0,,,8.5,,1015.9,
2018-07-16 00:00:00,22.7,15.9,28.5,0,,,11.5,,1013.3,
2018-07-17 00:00:00,19.1,13.9,24.6,0,,,17.7,,1015.7,
2018-07-18 00:00:00,20.1,15.2,26,0,,,10.5,,1018.2,
2018-07-19 00:00:00,21.8,14.5,28.3,0,,,8.6,,1018.1,
2018-07-20 00:00:00,21.2,19.2,24.3,0,,,12.3,,1014.5,
2018-07-21 00:00:00,21.7,17,27.4,0,,,9.4,,1013.7,
2018-07-22 00:00:00,22.7,16.9,28.4,0,,,10,,1015.5,
2018-07-23 00:00:00,25.1,19.5,31.6,0,,,11.8,,1015.8,
2018-07-24 00:00:00,23.5,17.4,29.4,0,,,14.1,,1014.3,
2018-07-25 00:00:00,24.3,18,30.2,0,,,8.7,,1016.1,
2018-07-26 00:00:00,26.6,18.9,34.4,0,,,13.6,,1013.1,
2018-07-27 00:00:00,23,19,31.4,0,,,11.3,,1009.5,
2018-07-28 00:00:00,18.9,16.6,23,3.3,,,28.6,,1006.5,
2018-07-29 00:00:00,18.1,15.6,19.8,0.3,,,24.3,,1005.9,
2018-07-30 00:00:00,19.8,17.2,23.4,6.1,,,19.4,,1010.5,
2018-07-31 00:00:00,19.6,15.9,24.9,5.3,,,16,,1015.8,
2018-08-01 00:00:00,19.4,13.7,26.3,0,,,11.8,,1020.9,
2018-08-02 00:00:00,22.3,14.1,29.6,0,,,9.1,,1022.8,
2018-08-03 00:00:00,25.1,18.2,32.2,0,,,8.2,,1022,
2018-08-04 00:00:00,23.6,19.6,28.5,0,,,11.1,,1023,
2018-08-05 00:00:00,23.2,17,29.2,0,,,9.3,,1022.7,
2018-08-06 00:00:00,24.2,16.6,31,0,,,8.5,,1015,
2018-08-07 00:00:00,23.2,17.5,30.5,0,,,10.3,,1008.2,
2018-08-08 00:00:00,19.2,15.2,25.1,0,,,19.4,,1010.6,
2018-08-09 00:00:00,15.6,13.7,17.8,0.5,,,8.9,,1013.6,
2018-08-10 00:00:00,15.2,10.8,20,7.9,,,14.1,,1017.8,
2018-08-11 00:00:00,15.8,9.9,21.1,2.3,,,11.9,,1021.6,
2018-08-12 00:00:00,18.2,16,22.2,0.5,,,14.6,,1011.1,
2018-08-13 00:00:00,19.5,15.3,24.4,1.5,,,12.6,,1007.2,
2018-08-14 00:00:00,19.2,13.6,25.9,0,,,14.9,,1015.7,
2018-08-15 00:00:00,19.7,15.8,24.7,0,,,19.2,,1017.3,
2018-08-16 00:00:00,17.6,14.7,20.4,0,,,18.5,,1014,
2018-08-17 00:00:00,17.3,10.6,23.7,9.9,,,14.8,,1019.3,
2018-08-18 00:00:00,18.8,15.6,22.3,0,,,18,,1020.8,
2018-08-19 00:00:00,20.8,17.5,27.5,0,,,20.9,,1018.7,
2018-08-20 00:00:00,21.3,18.4,25.2,0,,,12.6,,1019.9,
2018-08-21 00:00:00,21.6,18.2,26.4,0,,,11.4,,1019,
2018-08-22 00:00:00,19.1,15.3,23.6,0,,,13.5,,1017.2,
2018-08-23 00:00:00,18.7,16.1,22.9,0,,,17.2,,1013,
2018-08-24 00:00:00,14,10.8,21,1.3,,,20.3,,1013.6,
2018-08-25 00:00:00,13.4,8.5,19.3,5.3,,,12.2,,1014.7,
2018-08-26 00:00:00,14.5,10.8,18.3,0,,,16,,1010,
2018-08-27 00:00:00,16.7,13.7,19.5,10.9,,,20.6,,1011.4,
2018-08-28 00:00:00,17.3,15.7,21,0,,,9.1,,1017.2,
2018-08-29 00:00:00,16.1,13.5,19.9,4.3,,,8,,1015.7,
2018-08-30 00:00:00,15.4,10.6,19.9,3.3,,,7.6,,1023,
2018-08-31 00:00:00,16.6,11.4,21.7,0,,,8.6,,1023.4,
2018-09-01 00:00:00,17.8,12.1,23.8,0,,,10.8,,1025.2,
2018-09-02 00:00:00,18.1,11.6,24.3,0,,,7.5,,1024.3,
2018-09-03 00:00:00,18.2,12.4,24.1,0,,,5.3,,1020.7,
2018-09-04 00:00:00,16.6,12.9,20.4,0,,,11.2,,1020.9,
2018-09-05 00:00:00,17.6,13.8,21.6,0,,,10.4,,1020.8,
2018-09-06 00:00:00,15.7,11.3,22,0,,,10.7,,1016.6,
2018-09-07 00:00:00,13.6,8.4,20,0.3,,,16.4,,1016.1,
2018-09-08 00:00:00,15.2,8.9,20.4,0,,,14.6,,1018.1,
2018-09-09 00:00:00,18.3,14.4,24.3,0,,,17.4,,1017.8,
2018-09-10 00:00:00,17.3,13.9,22.2,0,,,18.2,,1021,
2018-09-11 00:00:00,19.2,16.4,24.4,0,,,22.6,,1019.1,
2018-09-12 00:00:00,13.6,11.2,16.1,3.3,,,8.2,,1022.7,
2018-09-13 00:00:00,13,7.9,20.3,0,,,8.6,,1023.1,
2018-09-14 00:00:00,13.9,10.7,18.3,0,,,15.4,,1021,
2018-09-15 00:00:00,15.5,10.7,21.3,0,,,13,,1023.2,
2018-09-16 00:00:00,18.3,11.7,24.2,0,,,17.4,,1018.8,
2018-09-17 00:00:00,19.5,17.7,25,,,,17,,1014.2,
2018-09-18 00:00:00,19.8,17,23.2,,,,26.1,,1008.7,
2018-09-19 00:00:00,19,16.5,23.7,0.3,,,27.6,,1012.3,
2018-09-20 00:00:00,18.8,16,21.9,0,,,27.6,,1009.7,
2018-09-21 00:00:00,13.8,10.8,18.5,4.6,,,33.3,,1007.8,
2018-09-22 00:00:00,11.4,10.5,13.3,0.5,,,13.1,,1017.8,
2018-09-23 00:00:00,10.4,8.9,14.9,7.9,,,12.6,,1018.9,
2018-09-24 00:00:00,10.1,4.8,16.2,12.7,,,8.6,,1036.7,
2018-09-25 00:00:00,10.6,4.1,18.2,0,,,8.5,,1037.8,
2018-09-26 00:00:00,13.9,6.8,22.8,0,,,8.9,,1032.8,
2018-09-27 00:00:00,15.3,8.9,23.4,0,,,9.1,,1026.8,
2018-09-28 00:00:00,13.5,10.1,17.5,0,,,12.8,31.5,1029.6,
2018-09-29 00:00:00,11.1,5.7,18.3,0,,,5.4,18.5,1028.5,
2018-09-30 00:00:00,10.3,6.3,15.4,0,,,9.5,24.1,1020.5,
2018-10-01 00:00:00,11,7,14.6,0,,,13.2,29.6,1025.4,
2018-10-02 00:00:00,15.6,10.6,19.9,0,,,19.7,48,1021.1,
2018-10-03 00:00:00,15.2,11.9,19.1,0,,,12.1,25.9,1026.6,
2018-10-04 00:00:00,13.7,10.9,17.7,0,,,12.2,29.6,1024.7,
2018-10-05 00:00:00,15.8,12.6,20.8,0,,,7.7,18.5,1015.7,
2018-10-06 00:00:00,10.1,8.6,13.4,0,,,12.9,50,1011.6,
2018-10-07 00:00:00,9.7,5.8,14.6,10.4,,,10.9,33.3,1022.2,
2018-10-08 00:00:00,11.6,7,17.3,0,,,14.2,33.3,1021.3,
2018-10-09 00:00:00,14.4,9.9,21.1,0,,,12.1,33.3,1018.5,
2018-10-10 00:00:00,16.1,9.5,23.9,0,,,11.3,33.3,1012.5,
2018-10-11 00:00:00,16.8,14.1,20.8,0,,,18.8,48,1004.4,
2018-10-12 00:00:00,18,13.5,21.4,3,,,27.9,72,1009.4,
2018-10-13 00:00:00,20.4,19,23.6,0.3,,,24.5,54,1009.6,
2018-10-14 00:00:00,12.8,9.8,19.3,3,,,12.4,27.8,1006.7,
2018-10-15 00:00:00,12.5,9.8,13.9,36.3,,,10.4,24.1,1010.8,
2018-10-16 00:00:00,15.7,13.9,20,0.3,,,12.3,33.3,1015.7,
2018-10-17 00:00:00,13.6,11.6,16,0,,,6.9,22.2,1019.5,
2018-10-18 00:00:00,12.2,9,16.2,1.8,,,10.5,24.1,1026.4,
2018-10-19 00:00:00,9.9,5.2,16.1,0,,,5.5,14.8,1026.9,
2018-10-20 00:00:00,11.7,6.6,18.4,0,,,6.6,18.5,1030.8,
2018-10-21 00:00:00,13,8.3,19.1,0,,,7.8,22.2,1028.3,
2018-10-22 00:00:00,10,7,13.7,0,,,9.8,25.9,1036,
2018-10-23 00:00:00,11.1,5.8,15.5,,,,13.9,35.2,1031.5,
2018-10-24 00:00:00,12.7,9.6,17.4,0,,,9.7,24.1,1028.5,
2018-10-25 00:00:00,9.8,5.6,14,0,,,9.8,20.4,1022.3,
2018-10-26 00:00:00,8.6,5.3,10.9,0,,,14.6,38.9,1012.4,
2018-10-27 00:00:00,4.7,2.4,6.9,1.3,,,14.3,35.2,1014.3,
2018-10-28 00:00:00,6.2,3.5,10.3,0.3,,,15.8,35.2,1017.9,
2018-10-29 00:00:00,5.1,1.9,9.1,0.5,,,11.9,31.5,1007.6,
2018-10-30 00:00:00,6.3,4.5,9,0,,,16.6,33.3,997.3,
2018-10-31 00:00:00,7.1,-0.1,13.4,0,,,11.1,31.5,1006.6,
2018-11-01 00:00:00,8.9,5.3,11.3,4.1,,,10.3,27.8,1006.3,
2018-11-02 00:00:00,5.5,0.5,11.4,4.3,,,9.8,22.2,1023.9,
2018-11-03 00:00:00,8.5,2.7,14,0,,,15.6,50,1022.8,
2018-11-04 00:00:00,10.6,7.9,13,0,,,13.8,33.3,1010.6,
2018-11-05 00:00:00,11.3,7.8,15.1,0,,,9.7,24.1,1003.9,
2018-11-06 00:00:00,12.6,8.7,15.5,0,,,15.9,48,999.3,
2018-11-07 00:00:00,11.7,8.5,14.3,4.3,,,25.5,61,997.7,
2018-11-08 00:00:00,9.4,4.3,14,5.3,,,18.5,50,1013.6,
2018-11-09 00:00:00,10.5,5.7,14.1,0,,,21.9,57,1003.9,
2018-11-10 00:00:00,10.9,9.4,14.1,7.9,,,17,59,994,
2018-11-11 00:00:00,10.4,5.8,14.1,21.3,,,17.4,50,999.2,
2018-11-12 00:00:00,11.1,9,14.2,1.3,,,14.8,35.2,1009.2,
2018-11-13 00:00:00,10.2,7.9,13.5,0.5,,,16.1,37,1020.3,
