t,date,layoff_share,joblosers_share,cpi_infl,log_claims,claims,credit_spr,vix,sentiment,log_oil,oil,layoff_share_lag1,joblosers_share_lag1,log_claims_lag1,credit_spr_lag1,vix_lag1,cpi_infl_lag1,sentiment_lag1,log_oil_lag1,layoff_share_lag2,joblosers_share_lag2,log_claims_lag2,credit_spr_lag2,vix_lag2,cpi_infl_lag2,sentiment_lag2,log_oil_lag2,layoff_share_lag3,joblosers_share_lag3,log_claims_lag3,credit_spr_lag3,vix_lag3,cpi_infl_lag3,sentiment_lag3,log_oil_lag3,layoff_share_lag4,joblosers_share_lag4,log_claims_lag4,credit_spr_lag4,vix_lag4,cpi_infl_lag4,sentiment_lag4,log_oil_lag4
26,1992-02-01,0.1368348623853211,0.5698394495412844,2.81899,12.999517547405484,442200.0,1.8900000000000006,17.48,68.8,2.944965156500338,19.01,0.13184633027522935,0.539908256880734,12.992254692057308,2.1000000000000005,17.68,2.67261,67.5,2.933324813425374,0.13783256880733943,0.5548738532110092,13.031891474240252,2.17,18.35,2.98063,68.2,2.970414465569701,0.1368348623853211,0.5448967889908257,13.006728033805404,2.0299999999999994,17.77,3.06657,69.1,3.111735949310297,0.13982798165137617,0.5419036697247707,12.954536266760826,1.96,16.36,2.84858,78.3,3.145444546782318
27,1992-03-01,0.1348394495412844,0.5738302752293577,3.18991,12.970377020406447,429500.0,1.71,17.52,76.0,2.9402195636237325,18.92,0.1368348623853211,0.5698394495412844,12.999517547405484,1.8900000000000006,17.48,2.81899,68.8,2.944965156500338,0.13184633027522935,0.539908256880734,12.992254692057308,2.1000000000000005,17.68,2.67261,67.5,2.933324813425374,0.13783256880733943,0.5548738532110092,13.031891474240252,2.17,18.35,2.98063,68.2,2.970414465569701,0.1368348623853211,0.5448967889908257,13.006728033805404,2.0299999999999994,17.77,3.06657,69.1,3.111735949310297
28,1992-04-01,0.1368348623853211,0.5728325688073393,3.18283,12.94383461884907,418250.0,1.7300000000000004,16.56,77.2,3.007166651179654,20.23,0.1348394495412844,0.5738302752293577,12.970377020406447,1.71,17.52,3.18991,76.0,2.9402195636237325,0.1368348623853211,0.5698394495412844,12.999517547405484,1.8900000000000006,17.48,2.81899,68.8,2.944965156500338,0.13184633027522935,0.539908256880734,12.992254692057308,2.1000000000000005,17.68,2.67261,67.5,2.933324813425374,0.13783256880733943,0.5548738532110092,13.031891474240252,2.17,18.35,2.98063,68.2,2.970414465569701
29,1992-05-01,0.12885321100917432,0.5768233944954129,3.0236,12.941800273625237,417400.0,1.740000000000001,15.08,79.2,3.043569602968151,20.98,0.1368348623853211,0.5728325688073393,12.94383461884907,1.7300000000000004,16.56,3.18283,77.2,3.007166651179654,0.1348394495412844,0.5738302752293577,12.970377020406447,1.71,17.52,3.18991,76.0,2.9402195636237325,0.1368348623853211,0.5698394495412844,12.999517547405484,1.8900000000000006,17.48,2.81899,68.8,2.944965156500338,0.13184633027522935,0.539908256880734,12.992254692057308,2.1000000000000005,17.68,2.67261,67.5,2.933324813425374
30,1992-06-01,0.13184633027522935,0.559862385321101,3.01471,12.945029362121414,418750.0,1.790000000000001,15.2,80.4,3.108167702883779,22.38,0.12885321100917432,0.5768233944954129,12.941800273625237,1.740000000000001,15.08,3.0236,79.2,3.043569602968151,0.1368348623853211,0.5728325688073393,12.94383461884907,1.7300000000000004,16.56,3.18283,77.2,3.007166651179654,0.1348394495412844,0.5738302752293577,12.970377020406447,1.71,17.52,3.18991,76.0,2.9402195636237325,0.1368348623853211,0.5698394495412844,12.999517547405484,1.8900000000000006,17.48,2.81899,68.8,2.944965156500338
31,1992-07-01,0.12885321100917432,0.5568692660550459,3.15712,13.00076055564508,442750.0,2.0,13.6,76.6,3.0809921175048145,21.78,0.13184633027522935,0.559862385321101,12.945029362121414,1.790000000000001,15.2,3.01471,80.4,3.108167702883779,0.12885321100917432,0.5768233944954129,12.941800273625237,1.740000000000001,15.08,3.0236,79.2,3.043569602968151,0.1368348623853211,0.5728325688073393,12.94383461884907,1.7300000000000004,16.56,3.18283,77.2,3.007166651179654,0.1348394495412844,0.5738302752293577,12.970377020406447,1.71,17.52,3.18991,76.0,2.9402195636237325
32,1992-08-01,0.12586009174311927,0.5498853211009175,3.07467,12.91705974421845,407200.0,2.0600000000000005,14.42,76.1,3.060583245873607,21.34,0.12885321100917432,0.5568692660550459,13.00076055564508,2.0,13.6,3.15712,76.6,3.0809921175048145,0.13184633027522935,0.559862385321101,12.945029362121414,1.790000000000001,15.2,3.01471,80.4,3.108167702883779,0.12885321100917432,0.5768233944954129,12.941800273625237,1.740000000000001,15.08,3.0236,79.2,3.043569602968151,0.1368348623853211,0.5728325688073393,12.94383461884907,1.7300000000000004,16.56,3.18283,77.2,3.007166651179654
33,1992-09-01,0.14581422018348622,0.5568692660550459,2.9927,12.94084150078094,417000.0,2.1999999999999993,13.7,75.6,3.0855729775537806,21.88,0.12586009174311927,0.5498853211009175,12.91705974421845,2.0600000000000005,14.42,3.07467,76.1,3.060583245873607,0.12885321100917432,0.5568692660550459,13.00076055564508,2.0,13.6,3.15712,76.6,3.0809921175048145,0.13184633027522935,0.559862385321101,12.945029362121414,1.790000000000001,15.2,3.01471,80.4,3.108167702883779,0.12885321100917432,0.5768233944954129,12.941800273625237,1.740000000000001,15.08,3.0236,79.2,3.043569602968151
34,1992-10-01,0.1348394495412844,0.5768233944954129,3.27988,12.842120234049546,377800.0,2.25,17.64,73.3,3.076851324838783,21.69,0.14581422018348622,0.5568692660550459,12.94084150078094,2.1999999999999993,13.7,2.9927,75.6,3.0855729775537806,0.12586009174311927,0.5498853211009175,12.91705974421845,2.0600000000000005,14.42,3.07467,76.1,3.060583245873607,0.12885321100917432,0.5568692660550459,13.00076055564508,2.0,13.6,3.15712,76.6,3.0809921175048145,0.13184633027522935,0.559862385321101,12.945029362121414,1.790000000000001,15.2,3.01471,80.4,3.108167702883779
35,1992-11-01,0.12685779816513762,0.5518807339449542,3.12046,12.80008986018293,362250.0,2.0900000000000007,14.42,85.3,3.012589390620414,20.34,0.1348394495412844,0.5768233944954129,12.842120234049546,2.25,17.64,3.27988,73.3,3.076851324838783,0.14581422018348622,0.5568692660550459,12.94084150078094,2.1999999999999993,13.7,2.9927,75.6,3.0855729775537806,0.12586009174311927,0.5498853211009175,12.91705974421845,2.0600000000000005,14.42,3.07467,76.1,3.060583245873607,0.12885321100917432,0.5568692660550459,13.00076055564508,2.0,13.6,3.15712,76.6,3.0809921175048145
36,1992-12-01,0.12486238532110092,0.5409059633027523,2.96671,12.733755386362587,339000.0,2.040000000000001,12.19,91.0,2.9657883971809187,19.41,0.12685779816513762,0.5518807339449542,12.80008986018293,2.0900000000000007,14.42,3.12046,85.3,3.012589390620414,0.1348394495412844,0.5768233944954129,12.842120234049546,2.25,17.64,3.27988,73.3,3.076851324838783,0.14581422018348622,0.5568692660550459,12.94084150078094,2.1999999999999993,13.7,2.9927,75.6,3.0855729775537806,0.12586009174311927,0.5498853211009175,12.91705974421845,2.0600000000000005,14.42,3.07467,76.1,3.060583245873607
37,1993-01-01,0.11089449541284405,0.5359174311926606,3.2538,12.753037315912037,345600.0,2.0700000000000003,12.41,89.3,2.946016681308058,19.03,0.12486238532110092,0.5409059633027523,12.733755386362587,2.040000000000001,12.19,2.96671,91.0,2.9657883971809187,0.12685779816513762,0.5518807339449542,12.80008986018293,2.0900000000000007,14.42,3.12046,85.3,3.012589390620414,0.1348394495412844,0.5768233944954129,12.842120234049546,2.25,17.64,3.27988,73.3,3.076851324838783,0.14581422018348622,0.5568692660550459,12.94084150078094,2.1999999999999993,13.7,2.9927,75.6,3.0855729775537806
38,1993-02-01,0.11688073394495412,0.5279357798165137,3.24675,12.731540546033035,338250.0,2.130000000000001,13.72,86.6,3.000222178826843,20.09,0.11089449541284405,0.5359174311926606,12.753037315912037,2.0700000000000003,12.41,3.2538,89.3,2.946016681308058,0.12486238532110092,0.5409059633027523,12.733755386362587,2.040000000000001,12.19,2.96671,91.0,2.9657883971809187,0.12685779816513762,0.5518807339449542,12.80008986018293,2.0900000000000007,14.42,3.12046,85.3,3.012589390620414,0.1348394495412844,0.5768233944954129,12.842120234049546,2.25,17.64,3.27988,73.3,3.076851324838783
39,1993-03-01,0.12486238532110092,0.5508830275229358,3.01941,12.768541502448002,351000.0,2.17,13.61,85.9,3.011605622710281,20.32,0.11688073394495412,0.5279357798165137,12.731540546033035,2.130000000000001,13.72,3.24675,86.6,3.000222178826843,0.11089449541284405,0.5359174311926606,12.753037315912037,2.0700000000000003,12.41,3.2538,89.3,2.946016681308058,0.12486238532110092,0.5409059633027523,12.733755386362587,2.040000000000001,12.19,2.96671,91.0,2.9657883971809187,0.12685779816513762,0.5518807339449542,12.80008986018293,2.0900000000000007,14.42,3.12046,85.3,3.012589390620414
40,1993-04-01,0.12087155963302751,0.5498853211009175,3.15638,12.77916859502229,354750.0,2.170000000000001,12.84,85.6,3.0081547935525483,20.25,0.12486238532110092,0.5508830275229358,12.768541502448002,2.17,13.61,3.01941,85.9,3.011605622710281,0.11688073394495412,0.5279357798165137,12.731540546033035,2.130000000000001,13.72,3.24675,86.6,3.000222178826843,0.11089449541284405,0.5359174311926606,12.753037315912037,2.0700000000000003,12.41,3.2538,89.3,2.946016681308058,0.12486238532110092,0.5409059633027523,12.733755386362587,2.040000000000001,12.19,2.96671,91.0,2.9657883971809187
41,1993-05-01,0.13384174311926605,0.5339220183486239,3.22119,12.747233469092237,343600.0,2.170000000000001,13.61,80.3,2.9932291433358724,19.95,0.12087155963302751,0.5498853211009175,12.77916859502229,2.170000000000001,12.84,3.15638,85.6,3.0081547935525483,0.12486238532110092,0.5508830275229358,12.768541502448002,2.17,13.61,3.01941,85.9,3.011605622710281,0.11688073394495412,0.5279357798165137,12.731540546033035,2.130000000000001,13.72,3.24675,86.6,3.000222178826843,0.11089449541284405,0.5359174311926606,12.753037315912037,2.0700000000000003,12.41,3.2538,89.3,2.946016681308058
42,1993-06-01,0.12586009174311927,0.5438990825688074,2.99786,12.74475659742456,342750.0,2.1100000000000003,12.52,81.5,2.949164637737656,19.09,0.13384174311926605,0.5339220183486239,12.747233469092237,2.170000000000001,13.61,3.22119,80.3,2.9932291433358724,0.12087155963302751,0.5498853211009175,12.77916859502229,2.170000000000001,12.84,3.15638,85.6,3.0081547935525483,0.12486238532110092,0.5508830275229358,12.768541502448002,2.17,13.61,3.01941,85.9,3.011605622710281,0.11688073394495412,0.5279357798165137,12.731540546033035,2.130000000000001,13.72,3.24675,86.6,3.000222178826843
43,1993-07-01,0.12785550458715594,0.5498853211009175,2.84698,12.767971539480165,350800.0,2.12,11.5,77.0,2.884241897520628,17.89,0.12586009174311927,0.5438990825688074,12.74475659742456,2.1100000000000003,12.52,2.99786,81.5,2.949164637737656,0.13384174311926605,0.5339220183486239,12.747233469092237,2.170000000000001,13.61,3.22119,80.3,2.9932291433358724,0.12087155963302751,0.5498853211009175,12.77916859502229,2.170000000000001,12.84,3.15638,85.6,3.0081547935525483,0.12486238532110092,0.5508830275229358,12.768541502448002,2.17,13.61,3.01941,85.9,3.011605622710281
44,1993-08-01,0.1368348623853211,0.5548738532110092,2.84091,12.739637756265655,341000.0,1.92,11.93,77.3,2.8909271591878647,18.01,0.12785550458715594,0.5498853211009175,12.767971539480165,2.12,11.5,2.84698,77.0,2.884241897520628,0.12586009174311927,0.5438990825688074,12.74475659742456,2.1100000000000003,12.52,2.99786,81.5,2.949164637737656,0.13384174311926605,0.5339220183486239,12.747233469092237,2.170000000000001,13.61,3.22119,80.3,2.9932291433358724,0.12087155963302751,0.5498853211009175,12.77916859502229,2.170000000000001,12.84,3.15638,85.6,3.0081547935525483
45,1993-09-01,0.13982798165137617,0.5468922018348624,2.764,12.733755386362587,339000.0,1.9799999999999995,12.93,77.9,2.8622008809294686,17.5,0.1368348623853211,0.5548738532110092,12.739637756265655,1.92,11.93,2.84091,77.3,2.8909271591878647,0.12785550458715594,0.5498853211009175,12.767971539480165,2.12,11.5,2.84698,77.0,2.884241897520628,0.12586009174311927,0.5438990825688074,12.74475659742456,2.1100000000000003,12.52,2.99786,81.5,2.949164637737656,0.13384174311926605,0.5339220183486239,12.747233469092237,2.170000000000001,13.61,3.22119,80.3,2.9932291433358724
46,1993-10-01,0.14681192660550457,0.5458944954128441,2.75229,12.76511684156664,349800.0,1.9799999999999995,11.88,82.7,2.8986705607108596,18.15,0.13982798165137617,0.5468922018348624,12.733755386362587,1.9799999999999995,12.93,2.764,77.9,2.8622008809294686,0.1368348623853211,0.5548738532110092,12.739637756265655,1.92,11.93,2.84091,77.3,2.8909271591878647,0.12785550458715594,0.5498853211009175,12.767971539480165,2.12,11.5,2.84698,77.0,2.884241897520628,0.12586009174311927,0.5438990825688074,12.74475659742456,2.1100000000000003,12.52,2.99786,81.5,2.949164637737656
47,1993-11-01,0.11688073394495412,0.5249426605504587,2.74455,12.739637756265655,341000.0,1.9400000000000004,14.08,81.2,2.8100049236252036,16.61,0.14681192660550457,0.5458944954128441,12.76511684156664,1.9799999999999995,11.88,2.75229,82.7,2.8986705607108596,0.13982798165137617,0.5468922018348624,12.733755386362587,1.9799999999999995,12.93,2.764,77.9,2.8622008809294686,0.1368348623853211,0.5548738532110092,12.739637756265655,1.92,11.93,2.84091,77.3,2.8909271591878647,0.12785550458715594,0.5498853211009175,12.767971539480165,2.12,11.5,2.84698,77.0,2.884241897520628
48,1993-12-01,0.12685779816513762,0.5329243119266054,2.81096,12.685407602204794,323000.0,1.9200000000000008,11.36,88.2,2.6748380668960965,14.51,0.11688073394495412,0.5249426605504587,12.739637756265655,1.9400000000000004,14.08,2.74455,81.2,2.8100049236252036,0.14681192660550457,0.5458944954128441,12.76511684156664,1.9799999999999995,11.88,2.75229,82.7,2.8986705607108596,0.13982798165137617,0.5468922018348624,12.733755386362587,1.9799999999999995,12.93,2.764,77.9,2.8622008809294686,0.1368348623853211,0.5548738532110092,12.739637756265655,1.92,11.93,2.84091,77.3,2.8909271591878647
49,1994-01-01,0.12785550458715594,0.4960091743119266,2.45098,12.791634615410182,359200.0,1.9000000000000004,11.29,94.3,2.710048203764883,15.03,0.12685779816513762,0.5329243119266054,12.685407602204794,1.9200000000000008,11.36,2.81096,88.2,2.6748380668960965,0.11688073394495412,0.5249426605504587,12.739637756265655,1.9400000000000004,14.08,2.74455,81.2,2.8100049236252036,0.14681192660550457,0.5458944954128441,12.76511684156664,1.9799999999999995,11.88,2.75229,82.7,2.8986705607108596,0.13982798165137617,0.5468922018348624,12.733755386362587,1.9799999999999995,12.93,2.764,77.9,2.8622008809294686
50,1994-02-01,0.12685779816513762,0.4890252293577982,2.51572,12.761393509182716,348500.0,1.79,13.64,93.2,2.6932749155200555,14.78,0.12785550458715594,0.4960091743119266,12.791634615410182,1.9000000000000004,11.29,2.45098,94.3,2.710048203764883,0.12685779816513762,0.5329243119266054,12.685407602204794,1.9200000000000008,11.36,2.81096,88.2,2.6748380668960965,0.11688073394495412,0.5249426605504587,12.739637756265655,1.9400000000000004,14.08,2.74455,81.2,2.8100049236252036,0.14681192660550457,0.5458944954128441,12.76511684156664,1.9799999999999995,11.88,2.75229,82.7,2.8986705607108596
51,1994-03-01,0.11787844036697247,0.4810435779816514,2.65178,12.724122114385484,335750.0,1.6500000000000004,15.22,91.5,2.6864860231863696,14.68,0.12685779816513762,0.4890252293577982,12.761393509182716,1.79,13.64,2.51572,93.2,2.6932749155200555,0.12785550458715594,0.4960091743119266,12.791634615410182,1.9000000000000004,11.29,2.45098,94.3,2.710048203764883,0.12685779816513762,0.5329243119266054,12.685407602204794,1.9200000000000008,11.36,2.81096,88.2,2.6748380668960965,0.11688073394495412,0.5249426605504587,12.739637756265655,1.9400000000000004,14.08,2.74455,81.2,2.8100049236252036
52,1994-04-01,0.10989678899082568,0.4531077981651376,2.36439,12.748396936355535,344000.0,1.5499999999999998,16.47,92.6,2.7985001040242823,16.42,0.11787844036697247,0.4810435779816514,12.724122114385484,1.6500000000000004,15.22,2.65178,91.5,2.6864860231863696,0.12685779816513762,0.4890252293577982,12.761393509182716,1.79,13.64,2.51572,93.2,2.6932749155200555,0.12785550458715594,0.4960091743119266,12.791634615410182,1.9000000000000004,11.29,2.45098,94.3,2.710048203764883,0.12685779816513762,0.5329243119266054,12.685407602204794,1.9200000000000008,11.36,2.81096,88.2,2.6748380668960965
53,1994-05-01,0.10590596330275229,0.45410550458715593,2.28849,12.791077667470416,359000.0,1.4399999999999995,13.9,92.8,2.884241897520628,17.89,0.10989678899082568,0.4531077981651376,12.748396936355535,1.5499999999999998,16.47,2.36439,92.6,2.7985001040242823,0.11787844036697247,0.4810435779816514,12.724122114385484,1.6500000000000004,15.22,2.65178,91.5,2.6864860231863696,0.12685779816513762,0.4890252293577982,12.761393509182716,1.79,13.64,2.51572,93.2,2.6932749155200555,0.12785550458715594,0.4960091743119266,12.791634615410182,1.9000000000000004,11.29,2.45098,94.3,2.710048203764883
54,1994-06-01,0.11887614678899083,0.4760550458715596,2.4948,12.736700896592344,340000.0,1.5500000000000007,13.41,91.2,2.947591898226056,19.06,0.10590596330275229,0.45410550458715593,12.791077667470416,1.4399999999999995,13.9,2.28849,92.8,2.884241897520628,0.10989678899082568,0.4531077981651376,12.748396936355535,1.5499999999999998,16.47,2.36439,92.6,2.7985001040242823,0.11787844036697247,0.4810435779816514,12.724122114385484,1.6500000000000004,15.22,2.65178,91.5,2.6864860231863696,0.12685779816513762,0.4890252293577982,12.761393509182716,1.79,13.64,2.51572,93.2,2.6932749155200555
55,1994-07-01,0.12586009174311927,0.4810435779816514,2.69896,12.74315064044023,342200.0,1.5000000000000009,12.48,89.0,2.9780773383152703,19.65,0.11887614678899083,0.4760550458715596,12.736700896592344,1.5500000000000007,13.41,2.4948,91.2,2.947591898226056,0.10590596330275229,0.45410550458715593,12.791077667470416,1.4399999999999995,13.9,2.28849,92.8,2.884241897520628,0.10989678899082568,0.4531077981651376,12.748396936355535,1.5499999999999998,16.47,2.36439,92.6,2.7985001040242823,0.11787844036697247,0.4810435779816514,12.724122114385484,1.6500000000000004,15.22,2.65178,91.5,2.6864860231863696
56,1994-08-01,0.13384174311926605,0.47306192660550456,2.90055,12.725610209898186,336250.0,1.5,11.89,91.7,2.911263116927541,18.38,0.12586009174311927,0.4810435779816514,12.74315064044023,1.5000000000000009,12.48,2.69896,89.0,2.9780773383152703,0.11887614678899083,0.4760550458715596,12.736700896592344,1.5500000000000007,13.41,2.4948,91.2,2.947591898226056,0.10590596330275229,0.45410550458715593,12.791077667470416,1.4399999999999995,13.9,2.28849,92.8,2.884241897520628,0.10989678899082568,0.4531077981651376,12.748396936355535,1.5499999999999998,16.47,2.36439,92.6,2.7985001040242823
57,1994-09-01,0.11488532110091744,0.4710665137614679,2.96552,12.707605222384572,330250.0,1.5200000000000005,13.23,91.5,2.859339648648436,17.45,0.13384174311926605,0.47306192660550456,12.725610209898186,1.5,11.89,2.90055,91.7,2.911263116927541,0.12586009174311927,0.4810435779816514,12.74315064044023,1.5000000000000009,12.48,2.69896,89.0,2.9780773383152703,0.11887614678899083,0.4760550458715596,12.736700896592344,1.5500000000000007,13.41,2.4948,91.2,2.947591898226056,0.10590596330275229,0.45410550458715593,12.791077667470416,1.4399999999999995,13.9,2.28849,92.8,2.884241897520628
58,1994-10-01,0.11887614678899083,0.47206422018348626,2.60989,12.71709824929883,333400.0,1.459999999999999,15.25,92.7,2.8746939451769347,17.72,0.11488532110091744,0.4710665137614679,12.707605222384572,1.5200000000000005,13.23,2.96552,91.5,2.859339648648436,0.13384174311926605,0.47306192660550456,12.725610209898186,1.5,11.89,2.90055,91.7,2.911263116927541,0.12586009174311927,0.4810435779816514,12.74315064044023,1.5000000000000009,12.48,2.69896,89.0,2.9780773383152703,0.11887614678899083,0.4760550458715596,12.736700896592344,1.5500000000000007,13.41,2.4948,91.2,2.947591898226056
59,1994-11-01,0.12286697247706423,0.4790481651376146,2.60274,12.70076888736628,328000.0,1.3600000000000003,16.38,91.6,2.8942531046041373,18.07,0.11887614678899083,0.47206422018348626,12.71709824929883,1.459999999999999,15.25,2.60989,92.7,2.8746939451769347,0.11488532110091744,0.4710665137614679,12.707605222384572,1.5200000000000005,13.23,2.96552,91.5,2.859339648648436,0.13384174311926605,0.47306192660550456,12.725610209898186,1.5,11.89,2.90055,91.7,2.911263116927541,0.12586009174311927,0.4810435779816514,12.74315064044023,1.5000000000000009,12.48,2.69896,89.0,2.9780773383152703
60,1994-12-01,0.1348394495412844,0.4790481651376146,2.5974,12.686026605629078,323200.0,1.29,14.18,95.1,2.8425810940598164,17.16,0.12286697247706423,0.4790481651376146,12.70076888736628,1.3600000000000003,16.38,2.60274,91.6,2.8942531046041373,0.11887614678899083,0.47206422018348626,12.71709824929883,1.459999999999999,15.25,2.60989,92.7,2.8746939451769347,0.11488532110091744,0.4710665137614679,12.707605222384572,1.5200000000000005,13.23,2.96552,91.5,2.859339648648436,0.13384174311926605,0.47306192660550456,12.725610209898186,1.5,11.89,2.90055,91.7,2.911263116927541
61,1995-01-01,0.1368348623853211,0.48004587155963296,2.87081,12.717398144337816,333500.0,1.2999999999999998,12.27,97.6,2.8925915146344776,18.04,0.1348394495412844,0.4790481651376146,12.686026605629078,1.29,14.18,2.5974,95.1,2.8425810940598164,0.12286697247706423,0.4790481651376146,12.70076888736628,1.3600000000000003,16.38,2.60274,91.6,2.8942531046041373,0.11887614678899083,0.47206422018348626,12.71709824929883,1.459999999999999,15.25,2.60989,92.7,2.8746939451769347,0.11488532110091744,0.4710665137614679,12.707605222384572,1.5200000000000005,13.23,2.96552,91.5,2.859339648648436
62,1995-02-01,0.14381880733944954,0.4710665137614679,2.86299,12.730061255822445,337750.0,1.38,11.47,95.1,2.9215473753646144,18.57,0.1368348623853211,0.48004587155963296,12.717398144337816,1.2999999999999998,12.27,2.87081,97.6,2.8925915146344776,0.1348394495412844,0.4790481651376146,12.686026605629078,1.29,14.18,2.5974,95.1,2.8425810940598164,0.12286697247706423,0.4790481651376146,12.70076888736628,1.3600000000000003,16.38,2.60274,91.6,2.8942531046041373,0.11887614678899083,0.47206422018348626,12.71709824929883,1.459999999999999,15.25,2.60989,92.7,2.8746939451769347
63,1995-03-01,0.1428211009174312,0.4710665137614679,2.78722,12.737435920513713,340250.0,1.4999999999999991,12.17,90.3,2.919930560137709,18.54,0.14381880733944954,0.4710665137614679,12.730061255822445,1.38,11.47,2.86299,95.1,2.9215473753646144,0.1368348623853211,0.48004587155963296,12.717398144337816,1.2999999999999998,12.27,2.87081,97.6,2.8925915146344776,0.1348394495412844,0.4790481651376146,12.686026605629078,1.29,14.18,2.5974,95.1,2.8425810940598164,0.12286697247706423,0.4790481651376146,12.70076888736628,1.3600000000000003,16.38,2.60274,91.6,2.8942531046041373
64,1995-04-01,0.1388302752293578,0.4531077981651376,3.125,12.766259698833888,350200.0,1.54,12.44,92.5,2.990719731730447,19.9,0.1428211009174312,0.4710665137614679,12.737435920513713,1.4999999999999991,12.17,2.78722,90.3,2.919930560137709,0.14381880733944954,0.4710665137614679,12.730061255822445,1.38,11.47,2.86299,95.1,2.9215473753646144,0.1368348623853211,0.48004587155963296,12.717398144337816,1.2999999999999998,12.27,2.87081,97.6,2.8925915146344776,0.1348394495412844,0.4790481651376146,12.686026605629078,1.29,14.18,2.5974,95.1,2.8425810940598164
65,1995-05-01,0.13384174311926605,0.4760550458715596,3.11864,12.821933732130045,370250.0,1.5699999999999994,12.27,89.8,2.9826470340053355,19.74,0.1388302752293578,0.4531077981651376,12.766259698833888,1.54,12.44,3.125,92.5,2.990719731730447,0.1428211009174312,0.4710665137614679,12.737435920513713,1.4999999999999991,12.17,2.78722,90.3,2.919930560137709,0.14381880733944954,0.4710665137614679,12.730061255822445,1.38,11.47,2.86299,95.1,2.9215473753646144,0.1368348623853211,0.48004587155963296,12.717398144337816,1.2999999999999998,12.27,2.87081,97.6,2.8925915146344776
66,1995-06-01,0.1448165137614679,0.4640825688073394,3.0426,12.811071439313414,366250.0,1.7300000000000004,11.9,92.7,2.915064370486536,18.45,0.13384174311926605,0.4760550458715596,12.821933732130045,1.5699999999999994,12.27,3.11864,89.8,2.9826470340053355,0.1388302752293578,0.4531077981651376,12.766259698833888,1.54,12.44,3.125,92.5,2.990719731730447,0.1428211009174312,0.4710665137614679,12.737435920513713,1.4999999999999991,12.17,2.78722,90.3,2.919930560137709,0.14381880733944954,0.4710665137614679,12.730061255822445,1.38,11.47,2.86299,95.1,2.9215473753646144
67,1995-07-01,0.1488073394495413,0.4700688073394495,2.83019,12.825034927900742,371400.0,1.759999999999999,12.51,94.4,2.8524391037275145,17.33,0.1448165137614679,0.4640825688073394,12.811071439313414,1.7300000000000004,11.9,3.0426,92.7,2.915064370486536,0.13384174311926605,0.4760550458715596,12.821933732130045,1.5699999999999994,12.27,3.11864,89.8,2.9826470340053355,0.1388302752293578,0.4531077981651376,12.766259698833888,1.54,12.44,3.125,92.5,2.990719731730447,0.1428211009174312,0.4710665137614679,12.737435920513713,1.4999999999999991,12.17,2.78722,90.3,2.919930560137709
68,1995-08-01,0.14581422018348622,0.4640825688073394,2.61745,12.783388010564998,356250.0,1.6999999999999993,12.8,96.2,2.8914822521801917,18.02,0.1488073394495413,0.4700688073394495,12.825034927900742,1.759999999999999,12.51,2.83019,94.4,2.8524391037275145,0.1448165137614679,0.4640825688073394,12.811071439313414,1.7300000000000004,11.9,3.0426,92.7,2.915064370486536,0.13384174311926605,0.4760550458715596,12.821933732130045,1.5699999999999994,12.27,3.11864,89.8,2.9826470340053355,0.1388302752293578,0.4531077981651376,12.766259698833888,1.54,12.44,3.125,92.5,2.990719731730447
69,1995-09-01,0.12286697247706423,0.4590940366972477,2.54521,12.799399490807907,362000.0,1.7299999999999995,12.06,88.9,2.9030685886905716,18.23,0.14581422018348622,0.4640825688073394,12.783388010564998,1.6999999999999993,12.8,2.61745,96.2,2.8914822521801917,0.1488073394495413,0.4700688073394495,12.825034927900742,1.759999999999999,12.51,2.83019,94.4,2.8524391037275145,0.1448165137614679,0.4640825688073394,12.811071439313414,1.7300000000000004,11.9,3.0426,92.7,2.915064370486536,0.13384174311926605,0.4760550458715596,12.821933732130045,1.5699999999999994,12.27,3.11864,89.8,2.9826470340053355
70,1995-10-01,0.14182339449541284,0.4810435779816514,2.74431,12.82530414313995,371500.0,1.71,14.36,90.2,2.8581928595319295,17.43,0.12286697247706423,0.4590940366972477,12.799399490807907,1.7299999999999995,12.06,2.54521,88.9,2.9030685886905716,0.14581422018348622,0.4640825688073394,12.783388010564998,1.6999999999999993,12.8,2.61745,96.2,2.8914822521801917,0.1488073394495413,0.4700688073394495,12.825034927900742,1.759999999999999,12.51,2.83019,94.4,2.8524391037275145,0.1448165137614679,0.4640825688073394,12.811071439313414,1.7300000000000004,11.9,3.0426,92.7,2.915064370486536
71,1995-11-01,0.14182339449541284,0.47505733944954126,2.60347,12.840000466430148,377000.0,1.75,12.47,88.2,2.8898160479624417,17.99,0.14182339449541284,0.4810435779816514,12.82530414313995,1.71,14.36,2.74431,90.2,2.8581928595319295,0.12286697247706423,0.4590940366972477,12.799399490807907,1.7299999999999995,12.06,2.54521,88.9,2.9030685886905716,0.14581422018348622,0.4640825688073394,12.783388010564998,1.6999999999999993,12.8,2.61745,96.2,2.8914822521801917,0.1488073394495413,0.4700688073394495,12.825034927900742,1.759999999999999,12.51,2.83019,94.4,2.8524391037275145
